sentence_id,sentiment,en_proportion,ta_proportion,na_proportion,num_switches,sentence_length,sentence
sent_41465,Positive,0.25,0.75,0.0,1,8,"Trailer climax vera leval... .. "" naan arasiyalukku varuvathu uruthi"""
sent_41466,Positive,0.2222,0.7778,0.0,3,9,Story oda concept eh vidyasama irruku..Padam Nalla irrukum pola ...
sent_41467,Positive,0.4545,0.4545,0.0909,5,11,"Supper trailer , and romba nalla concept... athuvum kadaisi scen vera lvl"
sent_41469,Positive,0.2,0.8,0.0,1,5,Awesome .... Naa arasiyalukku varuvadhu urudhiiiii
sent_41470,unknown,0.0,1.0,0.0,0,8,"Thalaivar 96la arasiyalukku varen nu sonnaru, nee paatha?"
sent_41471,Positive,0.0,0.8333,0.1667,0,6,Idhu 96 yara yemathra sema kalai.
sent_41472,Positive,0.3077,0.6154,0.0769,6,13,Nammala naamey rewind pani pakramari iruku trailerey ipdna padam veralevel  hiphop music tharam
sent_41473,Negative,0.1429,0.8571,0.0,6,21,"rajini arasiyal vareenu sonna dhu dec31,2017 avara troll panra alavuku inga evanum peria pudingi ila  jayamravi kitta idha expect panla naanu"
sent_41474,Positive,0.4286,0.5714,0.0,1,7,"Last part ultimate, naan arasiyalaku varuvadhu urudhi.."
sent_41475,Positive,0.1667,0.8333,0.0,2,6,Thalaivaraaa insult pannurathu remba remba thappu
sent_41476,Positive,0.1667,0.6667,0.1667,3,12,Whn rajini says Nan arasiyaluku varan   Deii ithu 96.. Yaara yemaaathapaakura...  Highlight..
sent_41478,unknown,0.0,0.4,0.6,0,10,96 2006 2016 2026 2036 2046 naan arasiyalukku varathu URUTHI
sent_41479,Positive,0.5122,0.4146,0.0732,10,41,Hello..... 90's kids..... Why  feeling.....90s la porandhavangaluku maximum 26-28 vayasu than agum... Athukulla over ah kalaikureenga... Think or ask your father which age he is married average 30... Ethuku  avasara paduthuringa marriage marriage nu.. ..poi vela vetti irundha parunga.... 90's kids    ...
sent_41480,Positive,0.0,1.0,0.0,0,13,Adei...bangam da ....sema sema ravi anna...ne va anna.unaku nigare illa..sema anna...mass pandringa poanga
sent_41483,Mixed_feelings,0.0,1.0,0.0,0,6,Rajini pathi pesalana thukam varathu la
sent_41484,unknown,0.0,0.8889,0.1111,0,9,Na arasiyal ku kandipa varuven  Yaara yemathura idhu 96u...
sent_41485,Positive,0.1667,0.8333,0.0,2,6,Semma ya iruku  Marana waiting  Jayamravi
sent_41486,Positive,0.2,0.7,0.1,1,10,Trailer end semma semma semma  yara yamatha pakkura ithu 1996
sent_41487,Positive,0.5455,0.4545,0.0,3,11,had somebody noticed dis 2:01 'naan buildup kudukkavillai thaanaaga ippidi aagivittathu'
sent_41489,Positive,0.8571,0.1429,0.0,1,7,Vera level super   Congrats for movie team
sent_41490,Negative,0.0,1.0,0.0,0,11,Rayam Ravi mathiri vanthu nippanu partha Nizhalgal Ravi mathiri vanthu nikkura.
sent_41491,Positive,0.3333,0.6667,0.0,4,6,Semmmaaaaaaaa trailar super jayamravi sir semmmmmmmmaaaaaaaaaa
sent_41494,Positive,0.6667,0.3333,0.0,3,12,"Jayam Ravi sir giving different types of movies(Bogan,Vanamagan,Tik tik tik)..Keep rocking sir.."
sent_41495,Negative,0.0,0.875,0.125,0,8,Avaru arasiyal varanu sonnathu 2017 la da potta
sent_41496,Positive,0.1667,0.8333,0.0,2,6,Nan arasiyaluku varuvaen Final ah sema ........
sent_41497,unknown,0.1111,0.8889,0.0,1,9,Sollunga En Pondatti Thaan... Aiyo laainga avanga En Lover
sent_41498,Positive,0.4167,0.5833,0.0,8,12,Vera level da trailer...chance se illa...climax of trailer sirippa control pannave mudiyala
sent_41499,Positive,0.5,0.5,0.0,3,6,"Am from Kerala,trailer vera level broi"
sent_41500,unknown,0.5714,0.4286,0.0,4,7,Release Date yeppo ?  bro yaracho sollunga plz 🤔🤔🤔
sent_41501,Positive,0.1538,0.7692,0.0769,4,13,Ungalukku theriyathu 16 varusathukku Enakku avalukkum nadantha matter           appa nanthan first nnu nenachen..
sent_41502,Positive,0.4,0.4,0.2,1,5,Omgg semmayaa irukuuu ..  fun confirm
sent_41503,unknown,0.0,1.0,0.0,0,7,Naan arasiyalukku varuvathu uruthi.. aarai aemaththa pakkireenka
sent_41506,Positive,0.1875,0.75,0.0625,4,16,Entha trailer yum ipdi rasichathu illa da yappa   Yovvv sema... Kandipa theatre la tha pasanga kuda
sent_41507,Positive,0.0909,0.9091,0.0,1,11,Medhi kaasu iruntha kudunga naa...   Ithuve medhi kaasu dhaan da🤣🤣🤣🤣 lolzzz
sent_41509,Positive,0.0714,0.8571,0.0714,2,14,"Udampu,narampu, raththam, sathai la 90s kids 🧒 oori pona oruththanaala thaan ippidi padam edukka mudiyum"
sent_41510,Positive,0.2222,0.7778,0.0,3,9,Trailer romba super iruku ...Ranjini  ah vachi saingi irukanga ..!!!!!!
sent_41511,unknown,0.25,0.75,0.0,4,8,Semma conceptPadam nalla irukum nu solravanga like panunga
sent_41512,Positive,0.3636,0.6364,0.0,4,11,Yogi Babu hair style change panitaru yar lam watch panninga nalla 🤪🤪
sent_41513,Positive,0.0,1.0,0.0,0,6,Rajini arasiyaluku varuvathu uruthi ..Marana pangam
sent_41514,Mixed_feelings,0.1579,0.7368,0.1053,2,19,Ravi : 16 varushathuku munnadi epadi irunthom  90's kids be like : athey vera en pa nyabaga paduthura manasellam punna kedaku..
sent_41515,Positive,0.1429,0.5714,0.2857,2,7,Thaa dei vere level daaa!! Cnfrm fdfs
sent_41517,Mixed_feelings,0.1875,0.75,0.0625,4,16,1:34 la Vara dialogue tv la anchor solra Mari iruku seriousa illa Vera yarukavathu apdy theriyutha
sent_41518,Positive,0.2857,0.7143,0.0,2,7,Masss poga pa super movie irukum pola
sent_41519,unknown,0.875,0.0,0.125,0,8,Current 90ß kids be like and share singles
sent_41520,Positive,0.1429,0.8571,0.0,2,7,Padam mass hit  thalaivar.......semma jodiii Ravi Kajal
sent_41521,Positive,0.5,0.5,0.0,1,6,Sema bangam... Rajni entering to politics....
sent_41522,Positive,0.7143,0.2857,0.0,3,7,I am waiting for comaliiiiiiii....... Wow jeyamravi....
sent_41523,Negative,0.0,1.0,0.0,0,5,Kadaisila rajini ah kalachiteangalea da ...
sent_41524,Positive,0.125,0.875,0.0,1,8,Attakasam panreengappa.... Athulayum rajni oda arasiyal vera level....
sent_41525,Positive,0.7273,0.2727,0.0,3,11,Jayam Ravi sir script selection   Tik tik tik Adangamaru Now comali
sent_41526,unknown,0.375,0.625,0.0,1,8,Project manager calling.......Odra adha odra adha odra adha....
sent_41528,Positive,0.1429,0.8571,0.0,8,35,"Dai thevudiya pundai director and jayam Ravi paradesi, 1996 la politics ku avaru varen nu sonnara, rajiniah epdi vennalum kindal pannalam edhuvum sollamattaru nu kozhai pindaihala, kandippa flop thanda, rajiniah seendunavan evanum nalla irukka mattan..."
sent_41531,unknown,0.2222,0.7778,0.0,1,9,dis like panra ellaru maadu muttithan d saava poringa
sent_41532,Positive,0.1667,0.8333,0.0,1,6,semma padam paakka marakathi ga guys
sent_41533,Positive,0.0,0.8333,0.1667,0,6,єитєятαιимєит  тяαιℓєя  αи∂ ∂ιffєяєит  ѕтσяєѕ  мσνιє
sent_41534,Positive,0.1765,0.8235,0.0,3,17,Comedy ah iruntha samaya irukkum...But arasiyal nu ulla poonthuta nalla poittu irukkum pothe slow feeling kandipa varum..
sent_41535,unknown,0.2121,0.7879,0.0,8,33,Namma selfie review karthik podura End Card madhiri potan paru oru end card. Bangam da dei🤣🤣🤣🤣🤣🤣🤣🤣 Rajini ah idha vida oruthan serupalaye adika mudiyadhu da. idhaye neengalum ninaichinga na podra oru like ah
sent_41536,Negative,0.1,0.9,0.0,2,10,Aravani sha rah vukalam ethuku da padathula chance kudukuringa.thayoli mavan
sent_41537,Positive,0.5,0.5,0.0,5,20,"Trailer interesting-a irukkura maathiri, padamum interesting-a irukkanum aandava :D Jeyam Ravi different attempt again. Movie might also suits VJ sethupathi"
sent_41538,unknown,0.5714,0.4286,0.0,5,7,Hip hop tamizha song pudichchavanga  like pa———ga
sent_41539,unknown,0.3,0.7,0.0,4,10,Yogi babu da getup super aa irukkunu solravanga like pannunga
sent_41540,Positive,0.5,0.5,0.0,3,8,Padam trailer eh semmaiGiving thillalangadi vibes to me
sent_41541,Positive,0.8571,0.1429,0.0,2,7,Ultimateeee end...  Confirm hituuuuu...  Vera leveluuuu...  Waiting.....
sent_41542,Positive,0.25,0.625,0.125,3,8,Yov vera level la yeduthurkingayaThat kizhinji pona jeans
sent_41543,Positive,0.7143,0.2857,0.0,4,7,Last scene rajini sir scene vera level
sent_41545,unknown,0.8,0.0,0.2,0,5,90 kids  trailer  like here
sent_41546,Positive,0.2,0.7,0.1,2,10,Super comali jayam mattum illa nammalumthan yana nammala 90's kitts
sent_41547,Positive,0.3333,0.6667,0.0,2,6,Vera levelmy dream pair jayam kajal
sent_41549,Positive,0.3333,0.5833,0.0833,4,12,2.01semmma bangam panniteenga............ One line semma interesting  Screenplay um nalaa irrundhaa magizhlchchi
sent_41550,Positive,0.1429,0.7143,0.1429,1,7,Finalla vachan paaru oru scenah...   96 rajini
sent_41551,Positive,0.1429,0.7143,0.1429,2,7,Idhu 96 yaara yemathuringa🤣  Vera level ji
sent_41552,Positive,0.7143,0.2857,0.0,2,7,I'm waiting  I love jayam ravi sir...
sent_41553,Positive,0.0,0.8571,0.1429,0,7,"Nan arasiyalukku varuvathu urudhi"""""" ithu 96 .... semma"
sent_41554,Positive,0.4545,0.5455,0.0,7,11,Jayam Ravi sir neenga Vera level epavum different concept pakkaaa blockbuster
sent_41555,Positive,0.2222,0.7778,0.0,4,9,Sema trailer bro romba nal kalichu nala trailer pakura
sent_41556,Positive,0.2857,0.5714,0.1429,4,7,2.09 vera level Semma look yogi babu
sent_41558,Positive,0.1176,0.8235,0.0588,4,17,Na yanna nenaikiranna  antha 2.09 minute la oru scene varuthula athu oru kallurien kathai padathula varamari irukkumo
sent_41559,Positive,0.2,0.6,0.2,1,10,2:00 yehh idhu 96  yara yemathuringa jayam ravi acting super
sent_41560,unknown,0.375,0.5,0.125,5,8,2k kids intha padathuku wait pandravanga like podinga
sent_41561,Positive,0.1667,0.8333,0.0,2,6,Padam vera level ah irruka povudhu
sent_41562,Negative,0.2,0.6,0.2,2,5,2.06 sema serupadi to thalaivar
sent_41563,Positive,0.4375,0.5625,0.0,5,16,Masssive Trailer Finishing Touch Semmmma Ithu 2016 Nambalana Anga Paru Super Star aa Kooda Vittu Vaikkala
sent_41564,Positive,0.3333,0.6667,0.0,1,6,Tha bangama  eruku daiii nxt lvl
sent_41565,Positive,0.2857,0.7143,0.0,2,7,"aai ithu ninety six u yara yemathuringa""🤣🤣"
sent_41567,Positive,0.4375,0.5625,0.0,7,16,Independence spcl ah celebrate pannalaam pola...  I think inimel kajal kku big opportunity kidaikka vaiippu irukkum
sent_41568,Positive,0.2222,0.7778,0.0,2,9,Ellarum rajini reference use panna Ivan than vechu senjurukkan . . .  .
sent_41569,Positive,0.4286,0.5714,0.0,4,7,Semma trailer...  oru nalla entertain movie iruku
sent_41570,Positive,0.2857,0.7143,0.0,3,7,Trailere Vera level irukku Appana padam tharumaru
sent_41572,Positive,0.4,0.6,0.0,3,5,Last la RAJINI scene.. bangam
sent_41573,Positive,0.1429,0.7143,0.1429,1,7,Final Rajini semma 🤣🤣ithu 96 Yaara yemaathireenga
sent_41574,Positive,0.5,0.5,0.0,3,6,Final Touch Sema pa .........Superstar Bangam
sent_41575,Positive,0.4615,0.5385,0.0,5,13,Semma fun na irrukumnu ethirpakalam Hip hop music + yogi babu = mass n fun
sent_41576,Positive,0.6,0.4,0.0,2,5,Final touch....  Rajini  vera level
sent_41577,Positive,0.4,0.6,0.0,1,5,End card semma    rajini kanth
sent_41578,Positive,0.0,1.0,0.0,0,3,Yebbaa poram.. Kandipaaa...
sent_41579,Positive,0.125,0.875,0.0,4,16,Dey wow da epdi da ipdilam yosikirknga....jayam ravi ku matum epdi intha mathiri movie la kidaikuthu
sent_41580,Positive,0.0,0.8,0.2,0,5,Heyyy ithu 96 yaara ematharainga 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
sent_41582,Positive,0.2857,0.7143,0.0,3,14,Thillalangadi ku aprm jayam ravi cmdy ithula work out agum pola irukku great bro
sent_41583,Positive,0.7,0.2,0.1,2,10,Interesting story line. Final dialogue sema. 20yrs rajni same dialogue
sent_41584,Positive,0.4667,0.5333,0.0,5,15,Bayangarama irukkum pola movie confirm paakanum  thani oruvan after Jayam Ravi movie going to theatre
sent_41585,Positive,0.3333,0.6667,0.0,4,9,Trailara pathu enjoy pantu moviekaga wait pandrom padam semma.......
sent_41586,Positive,0.0,1.0,0.0,0,13,rajini illama soru kooda indha naai jayam raviku pee madhiri irukku..rajini edhukkum thevai
sent_41587,unknown,0.1667,0.6667,0.1667,2,6,Yaarlam fdfs pogaporingalo inga like podunga
sent_41588,Positive,0.0,1.0,0.0,0,9,Engal sanga thalaivi Ananthi irukanga Apa padam sema hittu
sent_41589,unknown,0.375,0.5,0.125,4,8,Nkp Vida comali fdfs wait panravunga like panunga
sent_41590,Positive,0.3333,0.6667,0.0,2,9,Vera level trailer end rajini ku ravi  punch semma
sent_41591,Positive,0.2857,0.5714,0.1429,2,7,Hey ithu 96 yaara eamatha pakkura  ultimate
sent_41594,Positive,0.0,0.8333,0.1667,0,6,"idhu 96, yaara yamathringa? marana bangam"
sent_41595,Positive,0.7143,0.2857,0.0,3,7,Dei final touch vera level ultimate comedy....  🤣
sent_41597,Positive,0.1111,0.8889,0.0,2,18,Naa comali na joker nu nenaichen aana Coma Li nu eppa than teriyuthu Story different ah irukku  #JayamRavi
sent_41598,Positive,0.1429,0.8571,0.0,2,7,SEMA.. Trailer Ipovae padam parkanum pola Irruku
sent_41599,Positive,0.4444,0.4444,0.1111,3,9,Thalaiva pinita...Trailer ee repeated mode da dei....veral level...#JayamRavi #HiphopTamizha...
sent_41600,Positive,0.0,1.0,0.0,0,8,PADATHUKKU LOOSU KOODHEE NU PERU VECHIRKALAAMM.....APT AH IRUNDHIRUKKUM
sent_41601,Positive,0.2308,0.7692,0.0,3,13,Dislike pottathu entha gruop velaya irukum oru vela trailer ending ah pathu pottrupanugalo
sent_41602,Positive,0.4286,0.5714,0.0,5,7,"Vera level Thalaiva!,......... 🥰🤩🥰🤩🤩🥰🤩🤩🥰🥰🥰🤩🤩🥰🥰🤩🥰🤩🤩🥰🤩🤩Movie ku Verithanamana Waiting!"
sent_41604,Positive,0.125,0.75,0.125,2,8,Apa thalaivar 1996 laya politics varuvenu sonaru pola
sent_41605,Positive,0.0,0.8,0.2,0,5,Hay ithu 96. Yara yamathureenga
sent_41606,Positive,0.0,0.8571,0.1429,0,7,Naan arasiyal varuvathu uruthi ey ithu 96
sent_41607,Positive,0.4286,0.5714,0.0,5,7,Vera level yapo movie varum jayamravi awesome
sent_41608,Positive,0.1429,0.8571,0.0,2,7,Semma concept..  Ippove padam pakkanun nu thonuthu..
sent_41609,unknown,0.1538,0.7692,0.0769,4,13,Namma 90's kids ku yallarukum intha padam oru varum nu nenikaravaga loke panugaaa
sent_41610,Positive,1.0,0.0,0.0,0,7,omg I'm waiting waiting waiting still awaiting
sent_41611,Positive,0.6667,0.2222,0.1111,4,9,Hey vera level irukiya trailer. Treat for 90's kids
sent_41612,Positive,0.1429,0.8571,0.0,4,14,Yov naan oru trailer Ku ivlo sirichadhe Ila  Padam Vera level la Iruka podhu
sent_41614,Positive,1.0,0.0,0.0,0,5,Ultimate concept for current situation
sent_41615,Positive,0.4444,0.5556,0.0,4,9,Wow.nice padama kandipa back to jayam ravi verla level
sent_41616,Positive,0.4,0.6,0.0,1,5,Semma semma semma   iam  waiting
sent_41617,unknown,0.0,0.8,0.2,0,5,Dai edu 96 yaara yemathuringa
sent_41618,unknown,0.4286,0.5714,0.0,1,7,jayam Ravi Kajal Agarwal fans like there
sent_41619,Positive,0.0,1.0,0.0,0,7,"Therikuthiya sema, padam semmaya irukumnu thonuthu, vazhthukal 🧡"
sent_41620,Positive,0.6667,0.0,0.3333,0,6,1:29 Jackie Chan  90s kids memories
sent_41621,Mixed_feelings,0.2222,0.7778,0.0,6,18,Ada kadavulae🤦🤦🤦🤦 movie trailer nu paka vantha comments la full ivlo ah jaathi per la solitu irukanga 🤔 ethuku?????
sent_41624,Negative,0.0,1.0,0.0,0,19,Paarpan sunnia oombura kootathoda padam pole. Nee evalavu uyar saadhi nu kathunaalum ommale thondailaye erakkuvan di paappaan. Loosu koodhigala
sent_41625,Mixed_feelings,0.1373,0.8627,0.0,12,51,"Edhirpaakave illa ella comments mae positive reviews, Na epayum caste, kadavul ellathukum opposite dha, but ivlo naal avanuga padama edukumpodhu avanugaluku puriyadha vali ipo avaingaluku puriyum, inimelachu apdi edukama irupanuganu ninaikiren  But niraya per kola panniruvenu comments potrukinga avangalum manusandhayya uyir poradha avlo chinna visiyam illa pirichi viduvomnu mattum sabadham potukangaiyya ..."
sent_41631,Positive,0.0,1.0,0.0,0,7,asuranai azhika vantha vanniya chathriya kula throwpaathi...
sent_41639,Positive,0.8571,0.1429,0.0,2,7,Nice content ji super all d best
sent_41644,Positive,0.0,1.0,0.0,0,6,Arumai Mohan anna.. ipdi dha edukanum...
sent_41649,Positive,0.0,1.0,0.0,0,9,Ennappa anga saththam.. Madurai Mukkulathor Thever saarbaga padakuluvinarku vaalzhthukal
sent_41653,Positive,0.0,1.0,0.0,0,7,Ineme vanniya ponna pakka kooda yosichi pakkanum
sent_41654,Positive,0.0,1.0,0.0,0,8,Jayankondam makkal saarpaga padam vetri adaya valthukirom  nanbargale
sent_41664,Negative,0.0,1.0,0.0,0,40,"Udayar moopanar nainar sarbaga padam vetri pera vaalthukal, unmai kathal unga samuthaya pengal meethu varatha, unmai kathal ku jathi matham tevaillai aanal panam porul manabanga padutha kathal pera solli echai thanama thiruringelada athai nyayapadutha ambedkara iluthu vidringa miga periya thavaru"
sent_41671,Negative,0.0714,0.8571,0.0714,2,14,Omala inuma daaa jaaathi kooothi nu pesitu irukeenga 🤦‍21st century la irukeenga daa daaaiiiii 🤦‍🤦‍
sent_41672,Negative,0.2857,0.7143,0.0,6,14,Ennanga bro ellam 'jaathi veri' pudicha comment- a irukku?ithuku intha padam release pannamale irukalam..
sent_41675,unknown,0.0,1.0,0.0,0,6,Innuma intha uoorula jathi la erukku🤦🤦
sent_41679,unknown,0.25,0.75,0.0,3,8,"Vettuvom,kuthuvom,potruvom,thookiduvom,senchuduvom ..ithuthan athigama tamil cinema lpolam vara dialogue....."
sent_41682,Positive,0.2,0.8,0.0,1,15,Trending number #2 idhukku nammalam karanamnu sollumbodhe oru thani #gethu t dhan ya. Kshatrian da.
sent_41683,Mixed_feelings,0.1429,0.8571,0.0,4,28,"Ellarum onna irundhanga, awarness create panrengra per la oru padam eduthu ippo comment section fulla jaadhi Peru solli pirinju kedakkaranga. Indha padam Thappana eduthu kaata illama irundha seri."
sent_41693,unknown,0.0,1.0,0.0,0,14,Pollachi la nadanthathukku en sir ponga maatreenga? En kaasu vecha pasangalukku neengale kooti kodupeengala?
sent_41694,Negative,0.098,0.902,0.0,8,51,"Kalappu thirumanam seiyarathu thappu seri ok irruattum appo antha makkal en ungalukku vote podanum kekareenga? Unga saathi ponna kaapathikonga sir , avanga vote yum kekatheenga,thirumavalavan ah kora solra neenga,divya entha aranmanai vechirunthanga nu sollunga,ippo divya oda nilamai enna nu solluveengala? Intha padatha Dalits  purakanikkanum appo than intha mathiri veruppu mikka padangal varathu"
sent_41696,Positive,0.0,0.9697,0.0303,0,33,"Sivan aasiyudan Agniyil pirantha veera rudra Vanni maharajavin vazhi vantha vaniyar kulam sarbaaga thowpathi thiraipadam vetriyadaiyavum vanniyar perumaikalai innum pala thirai kaaviyangal uruvaagavum vaazhthukkal   Vanniyar vazhi vantha  Ungal  Sandiyar Krish  (A.Krishna Moorthy DCT,BE,LLB..,)"
sent_41704,unknown,0.75,0.25,0.0,1,8,Share all social media views support tamilnadu makkal
sent_41710,Positive,0.0833,0.9167,0.0,2,12,intha mathiri moviekaga ivlo naal ah wait pannunom  chidambaram vanniyar singangal  saarpaga
sent_41712,Positive,0.3,0.7,0.0,2,10,Semmaiya irugu pakkumpothaa udambu silukuthuuuu full support in VANNIYAR sarpagaaaa
sent_41723,Positive,0.0,1.0,0.0,0,6,Tharamana serupadi iruku silla naaygaluku sema
sent_41728,Positive,0.0,1.0,0.0,0,9,Anaithu Naidu & Reddiar inathavar saarbaga ippadam vetri adaya vazthukirom.
sent_41729,Positive,0.0,1.0,0.0,0,12,Sourashtra sarpaga naanum atharikirean.  Kothram parthu kalyanam pannanum. Athu ellarudaiya santhathikallukkum nallathu.
sent_41745,unknown,0.1818,0.8182,0.0,4,11,Padam mulusa varama yarum comments panna venam . Release agattum oppo pakkalam
sent_41747,Positive,0.0,1.0,0.0,0,12,Ithan padatha matum ranjith pathan vairu erum avanku aiyoo unmiya la solitangaleeee
sent_41751,unknown,0.5,0.5,0.0,3,6,Bagya lakshmi bumper dra movie hero ????
sent_41754,Positive,0.1111,0.8889,0.0,4,27,Comments fulla patha padam hit aaga vazhthukal sollunga parava illa ana jaathi serthu solladhinga adutha thalamuraiku jathi pathi solladhinga padiparivu sollikodunga veeratha sollikodunga jaathi mattum vena please
sent_41758,Mixed_feelings,0.1389,0.8611,0.0,8,36,Odatha padathuku ethukyda ivlo build up? Inga saathi support pandra thaayoligal oruthan kuda theater ku pomatan  Pollachi case la matunavan ena dalit ah? Mudinja avanugala vetungada pakalam potta saathi veri thaaiyoligala ilana podavaya katindu orama ukarungo
sent_41760,Mixed_feelings,0.1,0.9,0.0,2,10,"Jathi veri pudicha naaigala suttu thalanum, intha comment keela terinjidum!"
sent_41762,Mixed_feelings,0.0408,0.9592,0.0,4,49,Nenga commentla potrukingalet nadaga kadhal pandranunganu apo nengala mathava ponna thangachiyatha pakaringala onnu soldra oru Appanuku poranthavana eruntha yokiyamanavana eruntha yentha ponnaum sight adika mata bittu padam pathu kai adikama eruda apa oththukura ne soldra unnoda jadhi nalla jaadhinu otha yellatha thapu pandringa athenada avana matum kuththam soldringa porambomungala
